AppID,Genres
1945980,Action
1945980,Adventure
1945980,Indie
836440,Sexual Content
836440,Nudity
836440,Adventure
836440,Free to Play
836440,Indie
836440,RPG
796580,Casual
1830050,Action
1830050,Casual
1830050,Indie
691680,Casual
691680,Indie
691680,Early Access
1798310,Indie
2058120,Casual
2058120,Indie
399670,Indie
399670,Simulation
1410110,Action
1410110,Casual
1410110,Free to Play
1410110,Early Access
1841060,Adventure
1841060,Casual
1841060,Indie
584170,Casual
584170,Free to Play
584170,Indie
559210,Adventure
559210,Indie
559210,RPG
227160,Action
227160,Indie
227160,Simulation
1331390,Casual
1331390,Indie
1331390,Early Access
816490,Casual
816490,Indie
1576880,Action
1576880,Free to Play
1527910,Action
1527910,Free to Play
1527910,Indie
1527910,Simulation
1527910,Strategy
1527910,Early Access
1876060,Action
1876060,Indie
1876060,Early Access
336230,Indie
1029160,Adventure
1029160,Indie
1029160,Strategy
1315070,Action
1315070,Casual
1315070,Free to Play
1315070,Early Access
1353870,Action
1353870,Casual
1353870,Indie
975710,Adventure
975710,Casual
975710,Indie
980940,Casual
980940,Simulation
980940,Early Access
800510,Action
800510,Casual
800510,Indie
1094010,Action
1094010,Adventure
1094010,Free to Play
1094010,Massively Multiplayer
1094010,RPG
1692900,Action
1692900,Indie
1692900,Simulation
1730160,Casual
1730160,Indie
34282,Action
714820,Casual
714820,Indie
1794300,Action
1794300,Indie
1297010,Action
1297010,Adventure
1297010,Casual
1297010,Indie
371450,Casual
371450,Indie
2023330,Action
2023330,Indie
1870170,Action
1870170,Adventure
1870170,Indie
627690,Action
627690,Adventure
627690,Free to Play
627690,Indie
627690,Strategy
1348390,Simulation
1436280,Action
1436280,Early Access
1312000,Casual
1312000,Indie
1815550,Casual
1815550,Indie
42920,Strategy
959540,Adventure
959540,Casual
959540,Indie
1167650,Casual
1167650,Indie
939250,Adventure
939250,Casual
939250,Indie
939250,RPG
939250,Strategy
939250,Early Access
1600180,Casual
1941400,Action
1941400,Casual
1941400,Indie
1941400,Racing
1941400,Simulation
1941400,Strategy
305490,Adventure
305490,Casual
305490,Indie
305490,Simulation
488360,Action
488360,Adventure
488360,Simulation
682280,Casual
682280,Indie
648070,Violent
648070,Gore
648070,Action
648070,Adventure
648070,Indie
648070,Massively Multiplayer
1875470,Action
810590,Action
810590,Adventure
810590,Indie
810590,Simulation
791320,Adventure
791320,Indie
1598810,Casual
1598810,Indie
1598810,Simulation
1012390,Action
1012390,Casual
1012390,Indie
1012390,Strategy
1029650,Adventure
1029650,Indie
1029650,RPG
738030,Indie
764630,Action
764630,Casual
764630,Indie
992990,Action
992990,Adventure
992990,Indie
992990,Early Access
962070,Action
962070,Casual
962070,Indie
1365620,Casual
1365620,Indie
1365620,Simulation
690610,Adventure
690610,Free to Play
690610,Indie
905510,Adventure
905510,Casual
905510,Indie
1710810,Action
1710810,Indie
1386980,Action
1386980,Adventure
1386980,Indie
1386980,Simulation
539750,Casual
539750,Indie
539750,Strategy
1601680,Adventure
1601680,RPG
1601680,Simulation
1753690,Adventure
1753690,Indie
1753690,RPG
1753690,Strategy
863230,Action
863230,Indie
863230,Early Access
1059370,Action
1059370,Casual
1059370,Indie
1615560,Action
1615560,Indie
661700,Adventure
661700,Free to Play
486940,Simulation
486940,Sports
778860,Casual
778860,Indie
876850,Adventure
876850,Casual
876850,Indie
876850,RPG
876850,Strategy
482390,Casual
482390,Indie
676320,Casual
676320,Indie
1684220,Action
1684220,Indie
946360,Casual
946360,Indie
946360,Strategy
513330,Indie
513330,Simulation
513330,Strategy
513330,Early Access
1179010,Action
1179010,Casual
1179010,Free to Play
1179010,Simulation
1179010,Strategy
1367380,RPG
1034120,Adventure
1034120,Casual
1034120,Indie
1034120,RPG
1034120,Simulation
1034120,Sports
1034120,Strategy
1713530,Strategy
736430,Action
736430,Adventure
736430,Indie
699510,Adventure
699510,Casual
699510,Indie
1100180,Action
1100180,Indie
959000,Adventure
959000,Indie
731180,Action
731180,Casual
731180,Free to Play
731180,Indie
1481960,Adventure
376410,Adventure
376410,Indie
376410,RPG
376410,Strategy
723110,Action
723110,Indie
226620,Adventure
226620,Casual
226620,Indie
226620,RPG
226620,Strategy
1108750,Action
1108750,Adventure
1108750,Indie
788040,Action
788040,Casual
788040,Indie
1768790,Action
1768790,Indie
1768790,Strategy
1471220,Action
1471220,Adventure
1471220,Indie
699080,Adventure
699080,Casual
699080,Indie
699080,Simulation
1068120,Action
1068120,Adventure
1068120,Indie
1153040,Adventure
1153040,Indie
1658770,Strategy
1061420,RPG
363180,Casual
363180,Indie
363180,Strategy
843620,Casual
1384350,Action
1384350,Casual
1384350,Indie
1384350,Sports
618570,Action
618570,Adventure
618570,Casual
618570,Indie
618570,Simulation
110600,Action
110600,Indie
1172470,Action
1172470,Adventure
1172470,Free to Play
1471460,Action
1471460,Indie
1471460,Early Access
1284700,Adventure
1284700,Casual
1284700,Indie
841600,Action
841600,Adventure
841600,Indie
841600,Early Access
1671180,Action
1671180,Casual
1671180,Indie
1671180,Strategy
2061060,Action
2061060,Adventure
2061060,Casual
1299120,Casual
1299120,RPG
1303170,Racing
1303170,Simulation
1303170,Early Access
773530,Casual
773530,Indie
773530,Strategy
1430100,Indie
1430100,RPG
1514160,Adventure
1514160,Casual
1514160,Indie
404730,Adventure
404730,Indie
404730,RPG
404730,Strategy
301260,Casual
301260,Simulation
301260,Strategy
1866870,Action
1866870,Casual
1866870,Indie
1866870,Sports
510710,Casual
510710,Indie
510710,Strategy
924310,Action
924310,Indie
924310,Sports
1273430,Action
1273430,Indie
556680,Action
556680,Indie
556680,Simulation
556680,Early Access
910850,Simulation
1343450,Casual
1343450,Indie
1271620,Action
1492290,Casual
1492290,Indie
1433770,Casual
1804390,Adventure
1804390,Casual
1804390,Indie
1804390,Strategy
1091350,Action
1091350,Casual
1091350,Racing
1836500,Casual
1836500,Indie
813360,Adventure
813360,RPG
846220,Adventure
846220,Casual
846220,Indie
1845880,Casual
1845880,Indie
291170,Casual
291170,Indie
291170,Strategy
1162730,Casual
1162730,Indie
236490,Action
236490,Indie
1418650,Action
1418650,Indie
1011320,Action
1011320,Indie
1011320,Strategy
1895130,Action
1895130,Adventure
1895130,Massively Multiplayer
1895130,RPG
1002510,Casual
1002510,Indie
346940,Adventure
346940,Indie
346940,RPG
346940,Strategy
40420,Casual
40420,Indie
1526480,Casual
1526480,Simulation
288790,Adventure
434970,Action
434970,Indie
1073890,Action
1073890,Free to Play
1811750,Indie
283620,Casual
283620,Indie
283620,Simulation
1152410,Casual
1152410,Indie
350970,Action
350970,Adventure
350970,Indie
1582850,Action
1582850,Adventure
1582850,Free to Play
1582850,Indie
308560,Adventure
308560,Indie
1807610,Indie
1807610,Strategy
1504570,Action
1504570,Adventure
1504570,Indie
1504570,RPG
1504570,Strategy
1504570,Early Access
418650,Action
1064920,Casual
1064920,Indie
1088040,Casual
1088040,Indie
1088040,Simulation
1088040,Sports
1088040,Strategy
1418160,Adventure
1418160,Casual
1418160,Indie
1418160,Strategy
1128420,Casual
313740,Indie
960820,Casual
960820,Indie
1515820,Adventure
1515820,Casual
1515820,RPG
237760,Action
237760,Indie
1022480,Action
1022480,Adventure
532080,Action
532080,Adventure
532080,Free to Play
532080,Early Access
415780,Action
415780,Casual
415780,Indie
1166990,Casual
1166990,Indie
1166990,Massively Multiplayer
1166990,Early Access
407420,Action
407420,Adventure
407420,Casual
407420,Indie
407420,Simulation
391280,Adventure
391280,Indie
391280,RPG
391280,Simulation
391280,Strategy
1371730,Adventure
1371730,Indie
471770,Action
471770,Adventure
471770,Indie
461830,Adventure
461830,Indie
1376590,Adventure
1376590,Casual
1376590,Indie
990840,Casual
990840,Indie
1788730,Strategy
1412580,Action
1412580,Adventure
1412580,Casual
1412580,Indie
889280,Adventure
889280,Indie
1277310,Free to Play
1277310,Indie
1600600,Adventure
1600600,Indie
1600600,Simulation
1302460,Action
1302460,Adventure
1302460,Free to Play
1302460,Indie
869840,Adventure
869840,Indie
438490,Action
438490,RPG
1187250,Action
1187250,Indie
1187250,Strategy
1541450,Indie
656070,Action
656070,Free to Play
656070,Indie
1495080,Casual
406930,Action
406930,Casual
406930,Indie
855010,Strategy
312540,Action
312540,Adventure
312540,RPG
1028340,Indie
1028340,Sports
368570,Indie
270880,Indie
270880,Simulation
1671200,Action
1671200,Adventure
1671200,Free to Play
1671200,RPG
959410,Adventure
959410,Indie
959410,RPG
1273250,Action
1273250,Casual
1273250,Indie
913440,Casual
959050,Action
959050,Adventure
959050,Casual
959050,Indie
959050,Simulation
991230,Indie
991230,Racing
1580640,Adventure
1580640,Casual
1580640,Indie
1580640,Strategy
1808860,Casual
1808860,Indie
1338130,Action
1338130,Adventure
1338130,Indie
589220,Action
589220,Adventure
589220,Indie
993750,Indie
903790,Indie
903790,Strategy
1508980,Casual
1508980,Simulation
1508980,Strategy
1208040,Casual
1208040,Indie
1217510,Casual
1217510,Free to Play
1217510,Strategy
1417190,Casual
1417190,Indie
1386330,Casual
1386330,Indie
1776860,Casual
1776860,Indie
1227000,Indie
1285820,Casual
1285820,Indie
394960,Action
394960,Adventure
394960,Early Access
747110,Action
747110,Casual
747110,Indie
733990,Casual
733990,Simulation
1998840,Action
704760,Action
704760,Indie
528460,Adventure
528460,Indie
528460,Massively Multiplayer
528460,RPG
1457490,Casual
1457490,Free to Play
12670,Simulation
765860,Adventure
1514580,Action
1514580,Adventure
1514580,Indie
1514580,Strategy
1431040,Casual
1431040,Sports
1579590,Action
1579590,Adventure
1579590,Indie
1553850,Action
1553850,Casual
1553850,Indie
1875560,Adventure
1875560,Indie
1143810,Action
1143810,Adventure
1143810,Indie
1143810,RPG
1143810,Early Access
1321220,Adventure
1321220,Casual
1321220,Simulation
1500750,Adventure
1500750,Casual
1500750,Indie
1819900,Action
1819900,Casual
1819900,Indie
1433070,Adventure
1433070,Casual
1433070,Indie
45750,Action
45750,Adventure
850710,Action
850710,Casual
850710,Indie
850710,RPG
850710,Simulation
850710,Sports
850710,Strategy
1836970,Adventure
1836970,Casual
1836970,Free to Play
1836970,Indie
1836970,RPG
577850,Simulation
1715970,Action
1715970,Adventure
1715970,RPG
1715970,Simulation
1715970,Early Access
1008000,Adventure
1008000,Free to Play
1008000,Indie
1008000,Massively Multiplayer
1008000,RPG
1006920,Casual
1006920,Indie
1011310,Action
1011310,Indie
536950,Free to Play
536950,Massively Multiplayer
1669350,Action
1669350,Indie
1436810,Adventure
1436810,Indie
2050890,Action
2050890,Indie
1280780,Simulation
1280780,Strategy
994200,Action
994200,Adventure
994200,Free to Play
994200,Massively Multiplayer
1148680,Strategy
1347390,Casual
1347390,Indie
1347390,Racing
1347390,Sports
460630,Action
460630,Indie
562050,Casual
562050,Indie
613880,Simulation
371710,Casual
371710,Indie
371710,Simulation
371710,Strategy
1959400,Action
1959400,Adventure
1959400,Indie
1420080,Action
1420080,RPG
38160,Casual
1283430,Action
1283430,Early Access
703000,RPG
1071220,Adventure
1071220,Casual
1071220,Indie
1071220,RPG
536430,Adventure
536430,Indie
742990,Free to Play
742990,Strategy
1000040,Action
1000040,Casual
1000040,Indie
1000040,Simulation
380990,Action
380990,Indie
565080,Adventure
565080,Casual
565080,Free to Play
565080,Indie
565080,RPG
565080,Simulation
565080,Strategy
1630760,Casual
1630760,Indie
1630760,Racing
612440,Casual
612440,Free to Play
327980,RPG
266330,Action
266330,Indie
1436990,Casual
1436990,RPG
1436990,Strategy
1436990,Early Access
654710,Action
654710,Adventure
654710,Indie
873250,Indie
873250,RPG
868570,Adventure
868570,Indie
1571600,Adventure
1571600,Casual
1605190,Casual
1605190,Indie
1605190,Strategy
635900,Action
635900,Adventure
635900,Indie
1789660,Action
1789660,Adventure
1789660,Casual
1789660,Indie
1789660,RPG
1236700,Action
1236700,Casual
1236700,Indie
1236700,RPG
590600,Action
590600,Casual
590600,Indie
590600,Simulation
590600,Early Access
870010,Indie
870010,Strategy
1192610,Action
1192610,Adventure
1192610,Indie
1192610,RPG
1192610,Simulation
457690,Casual
457690,Indie
457690,Simulation
371120,Adventure
371120,Indie
1018950,Action
1018950,Casual
1018950,Indie
1786280,Indie
910460,Adventure
910460,Indie
1251270,Adventure
1251270,Indie
1251270,Strategy
226780,Racing
226780,Sports
251990,Indie
251990,RPG
251990,Simulation
251990,Strategy
1137770,Animation & Modeling
1137770,Audio Production
1137770,Utilities
1137770,Video Production
543240,Adventure
1822490,Casual
1822490,Indie
764180,Indie
764180,RPG
1534520,Adventure
1534520,Casual
1534520,Indie
1534520,Simulation
854190,Violent
854190,Gore
854190,Action
854190,Adventure
854190,Indie
1375850,Casual
1375850,Indie
984610,Indie
984610,Simulation
984610,Early Access
1342790,Action
1342790,Massively Multiplayer
1342790,Early Access
1285940,Adventure
1285940,Indie
1732210,Adventure
1732210,Casual
1732210,Free to Play
1778110,Indie
1123730,Casual
1123730,Indie
1123730,RPG
837780,Casual
837780,Indie
837780,Simulation
837780,Strategy
11370,Adventure
11370,Indie
1524690,Casual
1524690,Indie
1524690,Strategy
1271280,Indie
1271280,RPG
1271280,Strategy
898260,Casual
898260,Indie
426930,Action
426930,Indie
426930,Early Access
499540,Adventure
499540,Indie
598620,Casual
598620,Indie
1102140,Adventure
1102140,Casual
1102140,Indie
1143900,Action
1143900,Adventure
1143900,Casual
1143900,Indie
606230,Indie
606230,RPG
606230,Strategy
1601260,Action
1601260,Adventure
1601260,Indie
1601260,Simulation
1601260,Early Access
894090,Adventure
894090,Casual
894090,Indie
1207390,Action
1207390,Free to Play
1207390,Indie
1797590,Indie
508790,Action
508790,Indie
1084920,Adventure
1084920,Casual
1146350,Action
1146350,Adventure
1146350,Indie
654260,Casual
654260,Indie
828740,Adventure
828740,Indie
454680,Violent
454680,Action
454680,Indie
454680,Early Access
449040,Free to Play
449040,RPG
219830,Action
219830,Free to Play
219830,Indie
1913550,Action
1913550,Indie
1913550,Sports
1192500,Casual
1192500,Indie
1554600,Action
1554600,Adventure
1554600,Indie
720030,Adventure
720030,Indie
1086140,Casual
1086140,Indie
1535420,Casual
1535420,Free to Play
1535420,Massively Multiplayer
415920,Indie
415920,RPG
415920,Strategy
1507600,Action
1507600,Adventure
1507600,Indie
240340,Action
240340,Adventure
240340,Casual
1544810,Simulation
793030,Action
793030,Indie
793030,Early Access
1514730,RPG
1487100,Action
1487100,Adventure
1487100,Indie
1487100,RPG
726000,Action
726000,Indie
726000,RPG
726000,Simulation
726000,Strategy
2010540,Casual
2010540,Indie
651670,Action
651670,Indie
651670,RPG
651670,Simulation
651670,Strategy
987710,Casual
987710,Indie
951050,Action
951050,Adventure
951050,Indie
1550630,Action
1550630,Indie
1711530,Adventure
1711530,RPG
1711530,Simulation
1711530,Strategy
1011420,Casual
1011420,Indie
1011420,Simulation
1411460,Action
1411460,Adventure
1411460,Indie
1411460,Early Access
680250,Action
680250,Indie
680250,Early Access
1915740,Adventure
1915740,Casual
1915740,Free to Play
1421410,Free to Play
1421410,Indie
1421410,Strategy
1275660,Action
1275660,Adventure
1275660,Casual
1275660,Indie
781520,Action
781520,Adventure
781520,Casual
781520,Indie
781520,Simulation
781520,Strategy
1559930,Action
1559930,Adventure
1559930,Indie
1559930,Simulation
1479540,Action
1479540,Indie
1854510,Casual
1854510,Sports
1462560,Action
1462560,Adventure
1462560,Casual
1462560,Indie
1314290,Casual
1753100,Casual
1753100,Indie
1753100,RPG
1554970,Action
1554970,Adventure
1554970,Indie
1554970,Early Access
612590,Casual
612590,Free to Play
612590,Indie
700170,Free to Play
798590,Action
798590,Adventure
798590,Casual
798590,Indie
798590,Simulation
718740,Adventure
718740,Indie
718740,Racing
481950,Adventure
481950,Indie
113420,Free to Play
113420,Massively Multiplayer
113420,RPG
714880,Action
714880,Adventure
714880,Casual
714880,Indie
714880,Massively Multiplayer
714880,Strategy
328550,Indie
328550,RPG
1511130,Simulation
454540,Free to Play
454540,Indie
454540,Massively Multiplayer
454540,RPG
454540,Simulation
454540,Strategy
829260,Action
829260,Indie
1384990,Adventure
1384990,Indie
1384990,RPG
1108020,Casual
781760,Casual
781760,Indie
781760,Simulation
781760,Strategy
988070,Action
988070,Indie
1222370,Action
1222370,Adventure
533960,Indie
1152200,Adventure
1152200,Casual
1152200,Indie
760640,Indie
760640,Simulation
760640,Sports
760640,Early Access
22380,Action
22380,RPG
1678450,Indie
1475940,Action
1475940,Casual
1475940,Indie
529780,Adventure
529780,Casual
529780,Free to Play
529780,Indie
529780,Simulation
753090,Free to Play
499230,Action
499230,Indie
499230,Early Access
1136240,Free to Play
1136240,Indie
1136240,Strategy
450390,Free to Play
1907420,Casual
1907420,Indie
1268840,Action
1268840,Casual
1268840,Indie
1268840,Strategy
1268840,Early Access
1050910,Action
1050910,Indie
403100,Casual
403100,Simulation
403100,Strategy
1245930,Action
1245930,Indie
1245930,RPG
1021260,Casual
1021260,Indie
837720,Indie
837720,Strategy
1548540,Action
1548540,Adventure
1548540,Casual
1548540,Indie
1548540,Simulation
463150,Action
463150,Indie
514700,Adventure
514700,Casual
1769630,Adventure
1769630,Casual
1898570,Action
1898570,Casual
1821150,Casual
1821150,Indie
1572220,Action
1572220,Casual
1572220,Indie
508710,Casual
508710,Indie
1347130,Adventure
1347130,Casual
1347130,Indie
1347130,Racing
1689930,Casual
1689930,Free to Play
1689930,Simulation
1689930,Sports
910540,Adventure
910540,Casual
910540,Indie
514920,Indie
514920,Racing
1286030,Casual
1286030,Indie
574180,Action
574180,Adventure
